sentence,word,word2,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy
Theyre riding out to,meet,MEET,31,142,8,3.847457627118644,1.1112831868832735,0.036036036036036036,3.3232358401924436,-0.27927927927927926,2.9124083299359635
She threatened to leave before and this,time,TIME,171,1303,8,4.220338983050848,1.001168224697416,0.28421052631578947,1.2580400255962116,-0.03157894736842104,2.1004298041089107
He drove his truck home and,walked,WALKED,132,891,8,2.7796610169491527,1.2466202116421865,0.009009009009009009,4.709530201312334,-0.22522522522522523,3.0859304547013635
"Anthony was approached, just as he had predicted, in the",park.,PARK,129,865,8,2.9491525423728815,1.265234458489936,0.022900763358778626,3.7765850345330416,-0.030534351145038167,3.879631731960907
Why dont you tell me what happened,on,ON,177,1369,8,3.830508474576271,1.1165300677403733,0.00909090909090909,4.700480365792416,-0.09999999999999999,3.2341570248027662
Brian,sat,SAT,191,1530,8,3.305084745762712,1.3163983948917748,0.016260162601626018,4.119037174812472,-0.12195121951219512,3.563589213684771
Whether Peter heard,him,HIM,110,690,8,3.9491525423728815,0.9545486171675743,0.09615384615384616,2.341805806147327,-0.17307692307692307,2.7537407206789544
They turned round just as Frankie walked,toward,TOWARD,108,678,8,4.0,1.0985884360051028,0.02040816326530612,3.8918202981106265,-0.20408163265306123,2.5308150115303025
If this were a movie instead of a book this would be a good,bit.,BIT,204,1712,8,3.23728813559322,1.3043558728861808,0.009174311926605505,4.6913478822291435,-0.11009174311926606,3.1241447849671586
Anthony was,"approached,","APPROACHED,",129,857,8,2.9491525423728815,1.3186164224038317,0.007194244604316547,4.9344739331306915,-0.028776978417266185,4.052989408499478
Whether Peter heard him or not Gabriel,didnt,DIDNT,110,694,8,3.440677966101695,1.3166203657887057,0.05128205128205128,2.970414465569701,-0.1282051282051282,3.3702585626217965
She saw the throwing,knife,KNIFE,75,419,8,2.7796610169491527,1.4629657715157023,0.05309734513274336,2.9356283494842854,-0.10619469026548672,3.2696742251605695
The first knife caught in her,skirt,SKIRT,172,1313,8,2.288135593220339,1.2872162888966778,0.008547008547008548,4.762173934797756,-0.07692307692307693,3.4617826907322202
Gilbert sat,as,AS,123,803,8,2.3728813559322033,1.2303392451249702,0.00980392156862745,4.624972813284271,-0.3431372549019608,2.5494895157743724
Andy felt good when he got ready to go out on,Saturday,SATURDAY,188,1504,8,3.7966101694915255,1.256427077304709,0.01098901098901099,4.51085950651685,-0.41758241758241754,1.8629771141974207
You give me a lead,and,AND,111,700,8,3.3389830508474576,1.2262948046793787,0.2897196261682243,1.23884162997676,0.21495327102803735,2.860805735159183
I think,our,OUR,68,368,8,3.4915254237288136,1.056553952078565,0.009259259259259259,4.68213122712422,-0.14814814814814814,3.013671216336939
Thomas stepped back and,shook,SHOOK,47,235,8,2.847457627118644,1.2007692839066058,0.008333333333333333,4.787491742782046,-0.125,3.4875020033976907
Ken just hoped he,wasnt,WASNT,136,929,8,4.084745762711864,0.9520963366429771,0.042105263157894736,3.16758253048065,-0.17894736842105263,2.431066407758465
I wouldnt want to,miss,MISS,25,112,8,3.9152542372881354,1.1639429953042986,0.008403361344537815,4.77912349311153,-0.16806722689075632,3.390198287284206
Michael knew they never hit him and that was half,the,THE,168,1273,8,3.864406779661017,1.1365044278118772,0.5274725274725275,0.639658495608959,0.2857142857142857,1.5388142885948681
He rose from his seat and stopped mid way when Joe glared,at,AT,194,1577,8,4.508474576271187,0.8173312618417756,0.6020408163265306,0.5074300347648524,0.5714285714285714,1.8117033628643142
She turned,and,AND,107,665,8,4.338983050847458,0.822321555771879,0.07526881720430108,2.5866893440979424,-0.24731182795698925,2.0737492823155286
He put the,fork,FORK,38,180,8,3.016949152542373,1.4561584489348822,0.007633587786259542,4.875197323201151,-0.06106870229007634,3.8518933123455272
Powerful in the,wrong,WRONG,51,258,8,1.9152542372881356,1.1639429953042986,0.008,4.828313737302301,-0.056,3.7118362380683587
She hid,the,THE,53,269,8,4.237288135593221,0.8971022901513181,0.02830188679245283,3.5648268054439574,-0.0849056603773585,3.0579792725762336
I shall have,a,A,160,1178,8,4.440677966101695,0.8564398330353307,0.13513513513513514,2.001480000210124,0.02702702702702703,3.200777678533309
Ted smiled and bit,his,HIS,46,229,8,4.0,1.18903032065977,0.5913978494623656,0.5252663079207849,0.5161290322580645,1.6706410192161982
I was thinking of getting the,band,BAND,94,565,8,3.0,1.3771534860493695,0.01639344262295082,4.110873864173311,-0.08196721311475409,3.534781365725997
Andy felt good when he,got,GOT,188,1498,8,3.7966101694915255,0.9787335415791367,0.040983606557377046,3.1945831322991562,-0.040983606557377046,3.6122361773542195
Andy felt good when he got ready to go out,on,ON,188,1503,8,3.2203389830508473,1.2327121291908019,0.08411214953271028,2.4756042571256867,-0.05607476635514018,3.0648440173871685
Come within the walls to escape the,enemy.,ENEMY,61,324,8,3.1864406779661016,1.3192811034957304,0.008264462809917356,4.795790545596741,-0.12396694214876033,3.522458123068762
He called earlier and I,already,ALREADY,131,880,8,2.864406779661017,1.1057471669394514,0.008695652173913044,4.74493212836325,-0.13043478260869565,3.381072042466339
Edward washed his hands and,flicked,FLICKED,106,660,8,2.6271186440677967,1.4491175089158248,0.009009009009009009,4.709530201312334,-0.24324324324324323,3.0439845023097774
Billy wrote on the,envelope.,ENVELOPE,2,8,8,3.6440677966101696,1.1709517476499072,0.009900990099009901,4.61512051684126,-0.38613861386138615,2.356003653015105
James was only in the cell for,an,AN,205,1719,8,3.0677966101694913,1.4003005438446987,0.12380952380952381,2.0890109926959863,-0.09523809523809523,2.845861192320062
She turned and saw,him,HIM,107,667,8,4.033898305084746,0.9090749693092774,0.32673267326732675,1.1186129553747792,0.21782178217821785,2.5170181270229963
I mostly just pick a dry,white,WHITE,187,1487,8,2.5762711864406778,1.476288330758858,0.18627450980392157,1.6805338341178304,0.06862745098039216,2.7421395263200905
He didnt,seem,SEEM,153,1100,8,3.76271186440678,1.0228254148873928,0.01818181818181818,4.007333185232471,-0.1909090909090909,3.0317683795905
I was,thinking,THINKING,94,561,8,4.169491525423729,0.8935119082023234,0.022900763358778626,3.7765850345330416,-0.038167938931297704,3.861060810978853
"The gate was double, one huge",mass,MASS,143,1001,8,2.1016949152542375,1.1551222543782569,0.008333333333333333,4.787491742782046,-0.06666666666666667,3.5773893481493433
His dark hair was just visible under,his,HIS,113,719,8,4.491525423728813,0.7040004250569887,0.6629213483146067,0.41109892582642044,0.5168539325842696,1.258948770012527
I mostly just pick a dry white and,drink,DRINK,187,1489,8,2.7457627118644066,1.333820289024428,0.04201680672268908,3.1696855806774287,-0.07563025210084033,3.4972606382144473
Duncan took a breath and wanted to be,sick.,SICK,105,655,8,3.2203389830508473,1.3527468429238072,0.017241379310344827,4.060443010546419,-0.0603448275862069,3.4856442699626755
Billy,wrote,WROTE,2,5,8,3.0508474576271185,1.3054755879802542,0.007874015748031496,4.844187086458591,-0.08661417322834646,3.728582374331022
Tom stood,up,UP,48,239,8,4.661016949152542,0.6048701625149621,0.17757009345794392,1.7283898552954657,-0.01869158878504673,2.9279576687041353
The speaker turned to her with a,smile,SMILE,199,1637,8,4.0508474576271185,1.0242529458191894,0.3364485981308411,1.0893098960057963,0.2616822429906542,2.753030548005321
The door was opened and,Alexander,ALEXANDER,79,448,8,2.6610169491525424,1.5381378070578973,0.008849557522123894,4.727387818712341,-0.07079646017699115,3.3688129996748217
Youre getting,up,UP,58,299,8,3.4237288135593222,1.1774225185798481,0.008064516129032258,4.820281565605037,-0.0967741935483871,3.637298677002906
I wouldnt want to miss,this.,THIS,25,113,8,4.169491525423729,1.0026265914205024,0.2826086956521739,1.2636920390275583,0.11956521739130432,2.2416550730450875
You,give,GIVE,111,696,8,2.8983050847457625,1.2133583382672513,0.008771929824561403,4.736198448394496,-0.22807017543859648,3.1565045655453665
She would soon be found if she tried,to,TO,127,845,8,4.101694915254237,0.9594343745726596,0.5876288659793815,0.5316597106688326,0.5463917525773196,1.8254220534945134
I do not,spare,SPARE,67,362,8,1.88135593220339,1.051841501150144,0.00980392156862745,4.624972813284271,-0.17647058823529413,2.742728392288581
A smile came to his lips,as,AS,150,1071,8,3.9152542372881354,1.0551701218159635,0.1485148514851485,1.9070703157390494,-0.10891089108910892,2.618666951762581
He called earlier and I already arranged to,go,GO,131,883,8,4.033898305084746,0.9462466998970422,0.10679611650485436,2.236833715431265,-0.23300970873786409,2.576267491345002
Alice is looking,for,FOR,34,156,8,4.322033898305085,0.8796683929695971,0.19090909090909092,1.6559579280689931,0.1181818181818182,3.142484646533938
I cant see any amount of talk getting,you,YOU,185,1465,8,3.4745762711864407,1.2505989213916093,0.0196078431372549,3.9318256327243257,-0.2450980392156863,2.650041601150264
Come,within,WITHIN,61,318,8,2.016949152542373,1.0746535195239122,0.009708737864077669,4.634728988229636,-0.17475728155339806,2.8310381101203945
Jacques sighed and tried to move out of,the,THE,124,818,8,4.5423728813559325,0.8574628552989434,0.6593406593406593,0.4165149442947494,0.5824175824175823,1.4006122649132775
Let me through,and,AND,121,786,8,3.305084745762712,1.148525851091461,0.041666666666666664,3.1780538303479458,-0.34375,2.130443910507883
He is after glory and,heads,HEADS,88,516,8,1.5423728813559323,0.8967764857860603,0.00909090909090909,4.700480365792416,-0.24545454545454543,2.953444506381226
Tom stood up and wiped,his,HIS,48,242,8,4.440677966101695,0.7015054363757686,0.7111111111111111,0.34092658697059314,0.6333333333333333,1.2215971553222096
Joseph walked into the office,and,AND,126,833,8,4.423728813559322,0.699837169005035,0.2543859649122807,1.3689026184080213,0.2017543859649123,3.1323817222762145
Tommy came,out,OUT,167,1254,8,3.983050847457627,0.9911944279109337,0.046296296296296294,3.0726933146901194,-0.15740740740740738,3.071094411661611
I cant see any amount of,talk,TALK,185,1463,8,1.8305084745762712,1.0852068350904096,0.007874015748031496,4.844187086458591,-0.14960629921259844,3.6471032676825614
"The gate was double, one",huge,HUGE,143,1000,8,2.4915254237288136,1.1651976501854362,0.0423728813559322,3.161246712031564,-0.09322033898305085,3.468010726271074
I know Richard drinks a little too much and has a bit of a,temper.,TEMPER,203,1698,8,4.220338983050848,0.8523354651651299,0.33663366336633666,1.0887599922250981,0.07920792079207922,2.2907101634100235
The shout caught him off guard and,he,HE,193,1560,8,4.372881355932203,0.7856099120789848,0.46534653465346537,0.7649729151312008,0.38613861386138615,2.247166107117744
Steve sat down to,eat,EAT,45,223,8,3.9661016949152543,0.9820123900987311,0.2523364485981308,1.376991968457577,0.1775700934579439,2.932596641595047
Joseph walked,into,INTO,126,830,8,4.186440677966102,0.9554665997010885,0.038461538461538464,3.2580965380214817,-0.125,2.9436829187368536
Lewis sat down and Lucy laid her hand,on,ON,138,953,8,4.372881355932203,0.8488999998932851,0.6847826086956522,0.37865385065750756,0.6304347826086957,1.3805272017851264
Matthew,stood,STOOD,139,956,8,3.1016949152542375,1.2958144191074596,0.008130081300813009,4.812184355372417,-0.08943089430894309,3.5996021004051895
He put the fork on,the,THE,38,182,8,4.389830508474576,0.8097881620084646,0.7,0.35667494393873245,0.6,1.2354495997465307
Walter closed the door,and,AND,70,384,8,4.271186440677966,0.8269284352677408,0.16831683168316833,1.7819071727850433,-0.019801980198019792,2.6678622047881118
We shall arrive properly or,you,YOU,145,1020,8,2.5762711864406778,1.0035005941360107,0.010101010101010102,4.59511985013459,-0.494949494949495,2.0715625232666746
He didnt seem to mind that she,was,WAS,153,1105,8,4.305084745762712,0.8560985539490422,0.3584905660377358,1.0258529343856813,0.27358490566037735,2.659328947983276
The prison guard walked along the,row.,ROW,56,291,8,3.3728813559322033,1.2580541225782222,0.01834862385321101,3.998200701669198,-0.23853211009174313,3.002524507541339
Jamie took a cigarette and Andy,gave,GAVE,125,825,8,3.4915254237288136,1.1651976501854362,0.10833333333333334,2.222542385320509,-0.06666666666666665,3.3889585990079705
He smiled again and felt like a man,and,AND,183,1441,8,2.0508474576271185,1.0573833809270252,0.008849557522123894,4.727387818712341,-0.1415929203539823,3.286953183464028
We barely escaped with,our,OUR,32,147,8,4.305084745762712,0.9870582781267115,0.5306122448979592,0.6337237600891444,0.44897959183673475,1.9914121105521625
James walked,in,IN,165,1232,8,4.271186440677966,0.805808834919092,0.04504504504504504,3.100092288878234,-0.06306306306306307,3.291184440132593
Lawrence rubbed the back of his neck and hung his,head.,HEAD,137,945,8,4.203389830508475,0.9961938084693809,0.5384615384615384,0.6190392084062235,0.36263736263736257,1.6232925139858407
Ian gave Geoffrey a hard slap,across,ACROSS,116,745,8,4.440677966101695,0.7717241431540329,0.30612244897959184,1.1837700970084164,0.0816326530612245,2.3361759069006425
He came back to his senses when he heard his dad,stand,STAND,201,1667,8,2.169491525423729,1.0026265914205024,0.009259259259259259,4.68213122712422,-0.1111111111111111,3.151434250592436
Looks like,a,A,41,197,8,4.389830508474576,0.8097881620084646,0.1111111111111111,2.1972245773362196,-0.09259259259259259,3.0081959962216533
The bored,looking,LOOKING,54,275,8,2.2542372881355934,1.1976013431882548,0.025,3.6888794541139363,-0.03333333333333333,3.601111013908233
Christopher groaned,and,AND,102,625,8,4.067796610169491,0.9443919185647344,0.12149532710280374,2.1078794770003695,-0.12149532710280374,2.904679435751042
She turned and,saw,SAW,107,666,8,3.9491525423728815,0.97244322258794,0.09401709401709402,2.3642786619993856,0.008547008547008544,3.445391292376224
He slammed the knife down on,the,THE,65,351,8,4.610169491525424,0.6952287927190581,0.7727272727272727,0.2578291093020998,0.7272727272727273,0.9941766431392579
In the morning Mickey stood straight with his hand behind,his,HIS,161,1196,8,4.491525423728813,0.7739928128493765,0.7727272727272727,0.2578291093020998,0.7272727272727273,0.9941766431392578
The prison,guard,GUARD,56,287,8,4.4576271186440675,0.7948548750277297,0.10891089108910891,2.217225244042889,-0.26732673267326734,2.409065267612675
In the morning Mickey stood straight with,his,HIS,161,1193,8,3.830508474576271,1.100979851562976,0.28703703703703703,1.2481440226390734,0.16666666666666669,2.7974128888629126
I know Richard drinks a little too much and has a bit,of,OF,203,1696,8,4.271186440677966,0.9253239595718908,0.7865168539325843,0.24014112768278081,0.7415730337078652,0.9757835055099608
They say he can breathe fire,and,AND,200,1649,8,4.016949152542373,1.0746535195239122,0.18095238095238095,1.7095213709910828,0.009523809523809518,2.8859439929464004
Run along home now and bring,us,US,140,971,8,3.610169491525424,1.0830504358705517,0.07692307692307693,2.5649493574615367,-0.24038461538461536,2.6555027526832924
"Burn him now, dont wait",for,FOR,84,484,8,4.220338983050848,0.9837962469551742,0.23958333333333334,1.4288539755386864,-0.13541666666666666,2.094769278910207
He came back to his senses when he heard,his,HIS,201,1665,8,3.694915254237288,1.0546160812832448,0.11,2.2072749131897207,-0.09000000000000001,2.616025645178714
James was only in the cell for an hour but it felt like,a,A,205,1725,8,4.203389830508475,1.1261723549254115,0.10526315789473684,2.2512917986064953,-0.17894736842105263,2.3377014233124545
